Unnamed: 0,Locations,capacity_solar,cf_solar,reg_mult_solar,capacity_wind,cf_wind,reg_mult_wind,latitude,longitude,county,capacity_geo,cf_geo,state,reg_mult,trans_dist_orig,trans_dist,telecom_dist,water_price,FIPS,clim_zone,state_id
49509,69310,4121.39,0.33,0.93,294.0,0.49,1.01,33.35,-101.78,Lynn,0.0,0.0,Texas,0.93,15.06,265.46,17.88,3.7857142857142856,48305,3B,48
49510,69311,4140.55,0.33,0.93,300.0,0.5,1.01,33.36,-101.65,Lynn,0.0,0.0,Texas,0.93,13.87,264.99,9.19,3.7857142857142856,48305,3B,48
49511,69312,4151.9,0.33,0.93,294.0,0.47,1.01,33.37,-101.52,Garza,0.0,0.0,Texas,0.93,16.83,264.47,15.18,3.7857142857142856,48169,3B,48
49512,69313,4104.85,0.32,0.93,270.0,0.38,1.01,33.37,-101.39,Garza,0.0,0.0,Texas,0.93,23.63,263.94,18.58,3.7857142857142856,48169,3B,48
49513,69314,4172.57,0.32,0.93,276.0,0.35,1.01,33.38,-101.26,Garza,0.0,0.0,Texas,0.93,30.79,263.68,23.59,3.7857142857142856,48169,3B,48
49514,69315,4208.47,0.32,0.93,270.0,0.41,1.01,33.38,-101.13,Crosby,0.0,0.0,Texas,0.93,42.05,263.65,31.67,3.7857142857142856,48107,3B,48
49515,69316,4074.39,0.32,0.93,276.0,0.42,1.01,33.39,-101.0,Dickens,0.0,0.0,Texas,0.93,49.21,264.0,18.53,3.7857142857142856,48125,3B,48
49516,69317,4170.65,0.32,0.93,270.0,0.45,1.01,33.39,-100.87,Dickens,0.0,0.0,Texas,0.93,56.37,264.66,10.04,3.7857142857142856,48125,3B,48
49517,69318,4166.91,0.32,0.93,282.0,0.46,1.01,33.4,-100.74,Dickens,0.0,0.0,Texas,0.93,63.53,264.76,16.6,3.7857142857142856,48125,3B,48
49518,69319,4187.09,0.32,0.93,282.0,0.45,1.01,33.4,-100.61,Dickens,0.0,0.0,Texas,0.93,70.69,265.0,16.88,3.7857142857142856,48125,3B,48
49519,69320,4215.89,0.32,0.93,288.0,0.44,1.01,33.41,-100.48,King,0.0,0.0,Texas,0.93,77.95,265.55,20.73,3.7857142857142856,48269,3B,48
49520,69321,4201.27,0.32,0.93,288.0,0.45,1.0,33.41,-100.35,King,0.0,0.0,Texas,0.93,40.64,266.48,31.42,3.7857142857142856,48269,3B,48
49521,69322,4180.29,0.31,0.93,300.0,0.45,1.0,33.42,-100.22,King,0.0,0.0,Texas,0.93,46.53,267.63,31.6,3.7857142857142856,48269,3B,48
49522,69323,4155.18,0.31,0.93,276.0,0.44,1.0,33.42,-100.09,King,0.0,0.0,Texas,0.93,53.65,269.16,28.92,3.7857142857142856,48269,3B,48
49527,69328,3974.57,0.31,0.93,294.0,0.5,1.0,33.44,-99.44,Baylor,59.35,0.99,Texas,0.93,108.72,281.02,10.45,3.7857142857142856,48023,3B,48
49528,69329,4137.96,0.31,0.92,318.0,0.51,1.0,33.44,-99.31,Baylor,203.63,0.99,Texas,0.92,115.69,284.27,17.47,3.7857142857142856,48023,3B,48
49529,69330,4136.55,0.31,0.92,294.0,0.49,1.0,33.45,-99.18,Baylor,53.96,0.99,Texas,0.92,122.76,287.68,17.93,3.7857142857142856,48023,3B,48
49530,69331,4136.74,0.31,0.92,288.0,0.51,1.0,33.45,-99.05,Baylor,0.0,0.0,Texas,0.92,111.46,291.41,13.46,3.7857142857142856,48023,3B,48
49531,69332,3895.72,0.31,0.92,294.0,0.53,1.0,33.45,-98.92,Archer,0.0,0.0,Texas,0.92,104.53,295.37,1.07,3.7857142857142856,48009,3B,48
49532,69333,3894.86,0.3,0.92,306.0,0.52,1.0,33.46,-98.79,Archer,0.0,0.0,Texas,0.92,97.34,299.54,12.0,3.7857142857142856,48009,3B,48
49533,69334,3893.96,0.3,0.92,300.0,0.52,0.99,33.46,-98.66,Archer,0.0,0.0,Texas,0.92,90.31,303.96,14.75,3.7857142857142856,48009,3B,48
49534,69335,4048.69,0.3,0.92,294.0,0.51,0.99,33.46,-98.53,Archer,0.0,0.0,Texas,0.92,38.38,308.54,16.68,3.7857142857142856,48009,3B,48
49538,69339,4158.56,0.3,0.92,288.0,0.52,0.99,33.47,-98.01,Jack,1.39,0.99,Texas,0.92,10.65,328.94,20.99,3.7857142857142856,48237,3B,48
49539,69340,3822.11,0.29,0.92,288.0,0.48,0.99,33.47,-97.88,Montague,8.36,0.99,Texas,0.92,69.36,334.46,10.39,3.7857142857142856,48337,3B,48
49540,69341,4111.91,0.29,0.92,288.0,0.48,0.99,33.48,-97.75,Montague,0.0,0.0,Texas,0.92,63.02,340.12,3.55,3.7857142857142856,48337,3B,48
49541,69342,4125.88,0.29,0.92,294.0,0.48,0.99,33.48,-97.62,Montague,0.0,0.0,Texas,0.92,57.07,345.93,14.73,3.7857142857142856,48337,3B,48
49542,69343,4140.77,0.29,0.92,288.0,0.5,0.98,33.48,-97.49,Cooke,0.0,0.0,Texas,0.92,15.99,351.93,24.47,3.7857142857142856,48097,3B,48
49543,69344,4139.85,0.29,0.92,294.0,0.48,0.98,33.48,-97.36,Cooke,0.0,0.0,Texas,0.92,12.41,358.04,14.28,3.7857142857142856,48097,3B,48
49544,69345,4119.11,0.29,0.92,300.0,0.47,0.98,33.48,-97.23,Cooke,0.0,0.0,Texas,0.92,2.54,364.29,2.12,3.7857142857142856,48097,3B,48
49545,69346,3745.37,0.29,0.92,276.0,0.46,0.98,33.48,-97.1,Cooke,0.0,0.0,Texas,0.92,5.56,370.65,14.89,3.7857142857142856,48097,3B,48
49546,69347,3198.9,0.29,0.92,282.0,0.46,0.98,33.48,-96.97,Cooke,0.0,0.0,Texas,0.92,43.91,377.06,6.79,3.7857142857142856,48097,3B,48
49559,69360,3826.05,0.28,0.91,270.0,0.42,0.97,33.49,-95.27,Red River,132.64,0.99,Texas,0.91,67.4,370.99,15.75,3.7857142857142856,48387,3B,48
49560,69361,3359.81,0.27,0.91,282.0,0.41,0.97,33.48,-95.14,Red River,241.45,0.99,Texas,0.91,64.6,366.07,18.82,3.7857142857142856,48387,3B,48
49561,69362,3360.58,0.27,0.91,270.0,0.39,0.97,33.48,-95.01,Red River,270.47,0.99,Texas,0.91,61.13,361.3,15.93,3.7857142857142856,48387,3B,48
49562,69363,3522.24,0.27,0.91,282.0,0.39,0.97,33.48,-94.88,Red River,257.95,0.99,Texas,0.91,58.52,356.7,13.67,3.7857142857142856,48387,3B,48
49563,69364,3861.44,0.27,0.91,270.0,0.4,0.97,33.48,-94.75,Bowie,188.49,0.99,Texas,0.91,57.94,352.23,8.42,3.7857142857142856,48037,3B,48
49564,69365,3760.54,0.27,0.91,264.0,0.4,0.97,33.48,-94.62,Bowie,128.2,0.99,Texas,0.91,58.82,347.98,3.13,3.7857142857142856,48037,3B,48
49565,69366,3827.42,0.27,0.91,276.0,0.4,0.97,33.48,-94.49,Bowie,166.19,0.99,Texas,0.91,60.67,343.98,5.24,3.7857142857142856,48037,3B,48
49566,69367,2330.75,0.27,0.91,228.0,0.39,0.97,33.48,-94.36,Bowie,210.65,0.99,Texas,0.91,61.56,340.09,9.48,3.7857142857142856,48037,3B,48
49567,69368,2303.72,0.27,0.91,240.0,0.38,0.97,33.48,-94.23,Bowie,201.28,0.99,Texas,0.91,64.66,336.48,11.84,3.7857142857142856,48037,3B,48
49568,69369,3661.21,0.27,0.91,204.0,0.39,0.97,33.47,-94.1,Bowie,70.52,0.99,Texas,0.91,88.19,333.04,3.45,3.7857142857142856,48037,3B,48
49709,69634,3872.91,0.34,0.95,258.0,0.19,1.02,32.71,-108.98,Hidalgo,255.16,0.99,New Mexico,0.95,167.69,589.55,279.06,3.7857142857142856,48215,3B,48
49710,69635,2883.75,0.34,0.95,258.0,0.2,1.03,32.72,-108.85,Hidalgo,134.81,0.99,New Mexico,0.95,156.68,581.73,266.03,3.7857142857142856,48215,3B,48
49756,69681,4120.75,0.34,0.94,288.0,0.47,1.02,33.2,-102.94,Yoakum,0.0,0.0,Texas,0.94,35.85,289.78,11.66,3.7857142857142856,48501,4B,48
49757,69682,4128.18,0.34,0.94,282.0,0.47,1.01,33.2,-102.81,Yoakum,0.0,0.0,Texas,0.94,28.69,286.87,3.0,3.7857142857142856,48501,4B,48
49758,69683,4107.83,0.34,0.93,294.0,0.47,1.01,33.21,-102.68,Yoakum,0.0,0.0,Texas,0.93,24.67,284.23,17.2,3.7857142857142856,48501,4B,48
49759,69684,4152.89,0.33,0.93,288.0,0.46,1.01,33.22,-102.55,Terry,0.0,0.0,Texas,0.93,21.71,281.83,30.79,3.7857142857142856,48445,3B,48
49760,69685,4178.09,0.33,0.93,288.0,0.45,1.01,33.22,-102.42,Terry,0.0,0.0,Texas,0.93,36.96,279.72,17.14,3.7857142857142856,48445,3B,48
49761,69686,4136.72,0.33,0.93,270.0,0.46,1.01,33.23,-102.29,Terry,0.0,0.0,Texas,0.93,23.88,277.87,7.08,3.7857142857142856,48445,3B,48
49762,69687,4005.83,0.33,0.93,276.0,0.47,1.01,33.24,-102.16,Terry,0.0,0.0,Texas,0.93,23.15,276.39,14.82,3.7857142857142856,48445,3B,48
49763,69688,4054.87,0.33,0.93,288.0,0.48,1.01,33.24,-102.03,Lynn,0.0,0.0,Texas,0.93,20.18,275.18,23.6,3.7857142857142856,48305,3B,48
49764,69689,4059.66,0.33,0.93,288.0,0.48,1.01,33.25,-101.9,Lynn,0.0,0.0,Texas,0.93,19.25,274.19,10.45,3.7857142857142856,48305,3B,48
49765,69690,4034.34,0.33,0.93,282.0,0.48,1.01,33.26,-101.77,Lynn,0.0,0.0,Texas,0.93,22.22,273.57,8.51,3.7857142857142856,48305,3B,48
49766,69691,4085.77,0.33,0.93,294.0,0.49,1.01,33.26,-101.64,Lynn,0.0,0.0,Texas,0.93,25.19,273.09,19.93,3.7857142857142856,48305,3B,48
49767,69692,3994.56,0.33,0.93,294.0,0.5,1.01,33.27,-101.51,Garza,0.0,0.0,Texas,0.93,23.99,272.65,15.76,3.7857142857142856,48169,3B,48
49768,69693,4116.63,0.32,0.93,270.0,0.42,1.01,33.27,-101.38,Garza,0.0,0.0,Texas,0.93,27.06,272.14,7.59,3.7857142857142856,48169,3B,48
49769,69694,4117.44,0.32,0.93,282.0,0.41,1.01,33.28,-101.25,Garza,0.0,0.0,Texas,0.93,33.92,271.81,16.76,3.7857142857142856,48169,3B,48
49770,69695,4160.15,0.32,0.93,288.0,0.4,1.01,33.28,-101.12,Garza,0.0,0.0,Texas,0.93,40.95,271.86,30.32,3.7857142857142856,48169,3B,48
49775,69700,4209.11,0.32,0.93,282.0,0.43,1.0,33.31,-100.47,Stonewall,0.0,0.0,Texas,0.93,45.35,273.73,13.73,3.7857142857142856,48433,3B,48
49776,69701,4203.21,0.31,0.93,282.0,0.45,1.0,33.31,-100.34,Stonewall,0.0,0.0,Texas,0.93,51.66,274.56,23.36,3.7857142857142856,48433,3B,48
49777,69702,4159.22,0.31,0.93,276.0,0.45,1.0,33.32,-100.22,Stonewall,0.0,0.0,Texas,0.93,72.04,275.75,20.7,3.7857142857142856,48433,3B,48
49778,69703,4209.87,0.31,0.93,282.0,0.47,1.0,33.32,-100.08,Stonewall,0.0,0.0,Texas,0.93,75.33,277.23,21.15,3.7857142857142856,48433,3B,48
49779,69704,4151.19,0.32,0.93,288.0,0.48,1.0,33.33,-99.96,Haskell,0.0,0.0,Texas,0.93,79.71,278.92,11.33,3.7857142857142856,48207,3B,48
49780,69705,4114.45,0.32,0.93,294.0,0.5,1.0,33.33,-99.82,Haskell,0.0,0.0,Texas,0.93,85.18,280.96,4.03,3.7857142857142856,48207,3B,48
49781,69706,3987.33,0.31,0.93,294.0,0.5,1.0,33.34,-99.7,Haskell,0.0,0.0,Texas,0.93,91.31,283.28,15.28,3.7857142857142856,48207,3B,48
49782,69707,4183.48,0.31,0.92,294.0,0.5,1.0,33.34,-99.56,Haskell,0.0,0.0,Texas,0.92,98.5,285.94,15.55,3.7857142857142856,48207,3B,48
49783,69708,4131.79,0.31,0.92,306.0,0.5,1.0,33.34,-99.44,Throckmorton,62.91,0.99,Texas,0.92,105.43,288.78,17.92,3.7857142857142856,48447,3B,48
49784,69709,4208.89,0.31,0.92,312.0,0.54,1.0,33.35,-99.3,Throckmorton,141.21,0.99,Texas,0.92,112.39,291.86,22.98,3.7857142857142856,48447,3B,48
49785,69710,4191.88,0.31,0.92,300.0,0.52,1.0,33.35,-99.18,Throckmorton,0.0,0.0,Texas,0.92,119.65,295.24,19.23,3.7857142857142856,48447,3B,48
49786,69711,4109.37,0.31,0.92,300.0,0.49,1.0,33.35,-99.05,Throckmorton,0.0,0.0,Texas,0.92,108.49,298.87,16.96,3.7857142857142856,48447,3B,48
49787,69712,4029.77,0.31,0.92,300.0,0.51,0.99,33.35,-98.92,Young,0.0,0.0,Texas,0.92,101.34,302.73,10.63,3.7857142857142856,48503,3B,48
49788,69713,3859.56,0.31,0.92,288.0,0.52,0.99,33.36,-98.79,Young,0.0,0.0,Texas,0.92,94.31,306.81,4.55,3.7857142857142856,48503,3B,48
49789,69714,3822.51,0.3,0.91,300.0,0.52,0.99,33.36,-98.66,Young,0.0,0.0,Texas,0.91,87.21,311.09,9.88,3.7857142857142856,48503,3B,48
49790,69715,3817.98,0.3,0.92,288.0,0.52,0.99,33.36,-98.53,Young,0.0,0.0,Texas,0.92,80.05,315.57,24.32,3.7857142857142856,48503,3B,48
49791,69716,3803.94,0.3,0.92,288.0,0.51,0.99,33.37,-98.4,Jack,0.0,0.0,Texas,0.92,73.24,320.31,24.42,3.7857142857142856,48237,3B,48
49792,69717,4021.92,0.3,0.92,294.0,0.51,0.99,33.37,-98.27,Jack,0.0,0.0,Texas,0.92,21.84,325.16,18.83,3.7857142857142856,48237,3B,48
49793,69718,4136.9,0.3,0.92,294.0,0.49,0.99,33.37,-98.14,Jack,0.0,0.0,Texas,0.92,14.21,330.25,15.64,3.7857142857142856,48237,3B,48
49794,69719,4146.01,0.3,0.92,300.0,0.5,0.99,33.37,-98.01,Jack,0.0,0.0,Texas,0.92,13.38,335.5,23.33,3.7857142857142856,48237,3B,48
49799,69724,4059.18,0.29,0.92,294.0,0.48,0.98,33.38,-97.36,Denton,0.0,0.0,Texas,0.92,5.2,364.04,15.65,3.7857142857142856,48121,3B,48
49800,69725,4045.25,0.29,0.92,276.0,0.45,0.98,33.38,-97.22,Denton,0.0,0.0,Texas,0.92,5.16,370.23,5.79,3.7857142857142856,48121,3B,48
49801,69726,2636.25,0.29,0.92,264.0,0.46,0.98,33.38,-97.1,Denton,0.0,0.0,Texas,0.92,39.85,376.44,10.0,3.7857142857142856,48121,3B,48
49802,69727,3415.78,0.29,0.92,276.0,0.46,0.98,33.39,-96.96,Denton,0.0,0.0,Texas,0.92,35.78,382.81,2.7,3.7857142857142856,48121,3B,48
49803,69728,4168.57,0.29,0.92,288.0,0.47,0.98,33.39,-96.84,Denton,0.0,0.0,Texas,0.92,33.6,389.28,12.15,3.7857142857142856,48121,3B,48
49804,69729,4079.75,0.29,0.92,288.0,0.49,0.98,33.39,-96.7,Collin,0.0,0.0,Texas,0.92,35.44,395.91,5.53,3.7857142857142856,48085,3B,48
49806,69731,4164.86,0.28,0.91,288.0,0.49,0.98,33.39,-96.44,Collin,0.0,0.0,Texas,0.91,12.92,409.33,3.45,3.7857142857142856,48085,3B,48
49816,69741,2319.4,0.28,0.91,270.0,0.39,0.97,33.39,-95.14,Red River,199.2,0.99,Texas,0.91,57.19,373.0,24.97,3.7857142857142856,48387,3B,48
49817,69742,2267.86,0.27,0.91,264.0,0.39,0.97,33.39,-95.01,Red River,180.72,0.99,Texas,0.91,54.25,368.26,24.13,3.7857142857142856,48387,3B,48
49818,69743,2046.85,0.27,0.91,240.0,0.38,0.97,33.38,-94.88,Red River,171.46,0.99,Texas,0.91,64.86,363.81,21.88,3.7857142857142856,48387,3B,48
49819,69744,2769.8,0.27,0.91,258.0,0.37,0.97,33.38,-94.75,Bowie,209.99,0.99,Texas,0.91,50.22,359.47,19.0,3.7857142857142856,48037,3B,48
49820,69745,3489.99,0.27,0.91,252.0,0.38,0.97,33.38,-94.62,Bowie,201.36,0.99,Texas,0.91,51.06,355.3,14.12,3.7857142857142856,48037,3B,48
49821,69746,3474.87,0.27,0.91,276.0,0.37,0.97,33.38,-94.49,Bowie,224.45,0.99,Texas,0.91,53.51,351.38,10.91,3.7857142857142856,48037,3B,48
49822,69747,2631.94,0.27,0.91,252.0,0.37,0.97,33.38,-94.36,Bowie,175.68,0.99,Texas,0.91,54.55,347.58,13.32,3.7857142857142856,48037,3B,48
49823,69748,2372.43,0.27,0.91,240.0,0.36,0.97,33.38,-94.23,Bowie,166.5,0.99,Texas,0.91,58.48,344.04,13.56,3.7857142857142856,48037,3B,48
49824,69749,3601.8,0.27,0.91,234.0,0.37,0.97,33.38,-94.1,Bowie,99.89,0.99,Texas,0.91,81.03,340.71,6.8,3.7857142857142856,48037,3B,48
49965,70014,3698.22,0.35,0.95,276.0,0.22,1.02,32.61,-108.96,Hidalgo,315.32,0.99,New Mexico,0.95,159.97,593.24,274.0,3.7857142857142856,48215,3B,48
49966,70015,3011.11,0.35,0.95,276.0,0.2,1.03,32.62,-108.84,Hidalgo,164.47,0.99,New Mexico,0.95,152.82,585.53,260.88,3.7857142857142856,48215,3B,48
50011,70060,4193.6,0.34,0.94,288.0,0.46,1.02,33.09,-103.06,Yoakum,0.0,0.0,Texas,0.94,45.97,300.52,27.35,3.7857142857142856,48501,4B,48
50012,70061,4073.25,0.34,0.94,300.0,0.47,1.01,33.1,-102.93,Yoakum,0.0,0.0,Texas,0.94,38.81,297.46,14.97,3.7857142857142856,48501,4B,48
50013,70062,4065.36,0.34,0.93,294.0,0.47,1.01,33.1,-102.8,Yoakum,0.0,0.0,Texas,0.93,4.69,294.57,10.44,3.7857142857142856,48501,4B,48
50014,70063,4124.5,0.34,0.93,288.0,0.47,1.01,33.11,-102.67,Yoakum,0.0,0.0,Texas,0.93,31.83,292.0,20.19,3.7857142857142856,48501,4B,48
50015,70064,4160.97,0.34,0.93,288.0,0.46,1.01,33.12,-102.54,Terry,0.0,0.0,Texas,0.93,38.84,289.76,20.77,3.7857142857142856,48445,3B,48
50016,70065,4153.94,0.33,0.93,282.0,0.45,1.01,33.12,-102.41,Terry,0.0,0.0,Texas,0.93,34.01,287.71,15.78,3.7857142857142856,48445,3B,48
50017,70066,4133.97,0.33,0.93,270.0,0.45,1.01,33.13,-102.28,Terry,0.0,0.0,Texas,0.93,33.27,285.92,4.14,3.7857142857142856,48445,3B,48
50018,70067,3967.87,0.33,0.93,282.0,0.47,1.01,33.14,-102.15,Terry,0.0,0.0,Texas,0.93,30.31,284.48,14.16,3.7857142857142856,48445,3B,48
50019,70068,4152.92,0.33,0.93,294.0,0.48,1.01,33.15,-102.02,Lynn,0.0,0.0,Texas,0.93,27.34,283.24,22.99,3.7857142857142856,48305,3B,48
50020,70069,4030.12,0.33,0.93,288.0,0.47,1.01,33.15,-101.89,Lynn,0.0,0.0,Texas,0.93,26.46,282.36,9.5,3.7857142857142856,48305,3B,48
50021,70070,4013.57,0.33,0.93,288.0,0.47,1.01,33.16,-101.76,Lynn,0.0,0.0,Texas,0.93,29.38,281.76,8.03,3.7857142857142856,48305,3B,48
50022,70071,4101.72,0.33,0.93,294.0,0.49,1.01,33.16,-101.63,Lynn,0.0,0.0,Texas,0.93,32.35,281.27,21.24,3.7857142857142856,48305,3B,48
50023,70072,4065.17,0.33,0.93,288.0,0.5,1.01,33.17,-101.5,Garza,0.0,0.0,Texas,0.93,35.38,280.75,13.85,3.7857142857142856,48169,3B,48
50024,70073,3929.86,0.32,0.93,288.0,0.46,1.01,33.17,-101.38,Garza,0.0,0.0,Texas,0.93,34.22,280.33,3.56,3.7857142857142856,48169,3B,48
50025,70074,4093.56,0.32,0.93,288.0,0.42,1.01,33.18,-101.24,Garza,0.0,0.0,Texas,0.93,37.74,280.01,15.71,3.7857142857142856,48169,3B,48
50026,70075,4153.68,0.32,0.93,282.0,0.44,1.01,33.18,-101.12,Garza,0.0,0.0,Texas,0.93,43.91,280.06,29.87,3.7857142857142856,48169,3B,48
50031,70080,4201.3,0.32,0.93,282.0,0.45,1.0,33.21,-100.47,Stonewall,0.0,0.0,Texas,0.93,41.3,281.91,13.77,3.7857142857142856,48433,3B,48
50032,70081,4199.88,0.32,0.93,294.0,0.47,1.0,33.22,-100.34,Stonewall,0.0,0.0,Texas,0.93,61.95,282.72,14.46,3.7857142857142856,48433,3B,48
50033,70082,4187.43,0.31,0.93,282.0,0.46,1.0,33.22,-100.21,Stonewall,0.0,0.0,Texas,0.93,65.07,283.88,10.06,3.7857142857142856,48433,3B,48
50034,70083,4191.53,0.31,0.93,276.0,0.46,1.0,33.22,-100.08,Stonewall,0.0,0.0,Texas,0.93,68.96,285.24,10.35,3.7857142857142856,48433,3B,48
50035,70084,4050.17,0.32,0.93,288.0,0.48,1.0,33.23,-99.95,Haskell,0.0,0.0,Texas,0.93,74.68,286.95,13.96,3.7857142857142856,48207,3B,48
50036,70085,4130.9,0.32,0.93,282.0,0.52,1.0,33.23,-99.82,Haskell,0.0,0.0,Texas,0.93,81.11,288.94,9.43,3.7857142857142856,48207,3B,48
50037,70086,4197.02,0.31,0.92,294.0,0.5,1.0,33.24,-99.69,Haskell,0.0,0.0,Texas,0.92,88.21,291.19,10.2,3.7857142857142856,48207,3B,48
50038,70087,4169.92,0.31,0.92,294.0,0.5,1.0,33.24,-99.56,Haskell,0.0,0.0,Texas,0.92,95.11,293.7,21.68,3.7857142857142856,48207,3B,48
50039,70088,4221.56,0.31,0.92,300.0,0.52,1.0,33.24,-99.43,Throckmorton,0.0,0.0,Texas,0.92,102.36,296.52,27.8,3.7857142857142856,48447,3B,48
50040,70089,4174.53,0.31,0.92,300.0,0.53,1.0,33.25,-99.3,Throckmorton,0.0,0.0,Texas,0.92,109.46,299.53,14.93,3.7857142857142856,48447,3B,48
50041,70090,4199.81,0.31,0.91,306.0,0.5,0.99,33.25,-99.17,Throckmorton,0.0,0.0,Texas,0.91,116.59,302.85,8.39,3.7857142857142856,48447,3B,48
50042,70091,4188.31,0.31,0.91,288.0,0.49,0.99,33.25,-99.04,Throckmorton,0.0,0.0,Texas,0.91,105.85,306.4,18.29,3.7857142857142856,48447,3B,48
50043,70092,4056.95,0.3,0.91,294.0,0.48,0.99,33.26,-98.91,Young,0.0,0.0,Texas,0.91,98.52,310.13,21.6,3.7857142857142856,48503,3B,48
50044,70093,4020.94,0.3,0.91,300.0,0.5,0.99,33.26,-98.78,Young,0.0,0.0,Texas,0.91,16.48,314.11,11.8,3.7857142857142856,48503,3B,48
50045,70094,4045.19,0.3,0.91,294.0,0.51,0.99,33.26,-98.65,Young,0.0,0.0,Texas,0.91,84.05,318.3,14.89,3.7857142857142856,48503,3B,48
50046,70095,4013.99,0.3,0.92,294.0,0.54,0.99,33.26,-98.52,Young,0.0,0.0,Texas,0.92,76.84,322.68,20.41,3.7857142857142856,48503,3B,48
50047,70096,4084.02,0.3,0.92,300.0,0.53,0.99,33.27,-98.39,Jack,0.0,0.0,Texas,0.92,69.75,327.25,25.54,3.7857142857142856,48237,3B,48
50048,70097,4066.71,0.3,0.92,282.0,0.52,0.99,33.27,-98.26,Jack,0.0,0.0,Texas,0.92,26.75,332.03,11.67,3.7857142857142856,48237,3B,48
50049,70098,4007.09,0.3,0.91,276.0,0.48,0.99,33.27,-98.13,Jack,0.0,0.0,Texas,0.91,19.45,337.02,5.57,3.7857142857142856,48237,3B,48
50050,70099,3990.45,0.29,0.91,288.0,0.46,0.99,33.27,-98.0,Jack,0.0,0.0,Texas,0.91,11.6,342.17,18.51,3.7857142857142856,48237,3B,48
50055,70104,3942.27,0.29,0.91,294.0,0.47,0.98,33.28,-97.35,Denton,0.0,0.0,Texas,0.91,36.1,370.15,9.52,3.7857142857142856,48121,3B,48
50056,70105,4010.33,0.29,0.91,276.0,0.46,0.98,33.28,-97.22,Denton,0.0,0.0,Texas,0.91,32.39,376.14,5.24,3.7857142857142856,48121,3B,48
50057,70106,3833.03,0.29,0.91,282.0,0.43,0.98,33.29,-97.09,Denton,0.0,0.0,Texas,0.91,31.55,382.31,11.5,3.7857142857142856,48121,3B,48
50058,70107,4015.69,0.29,0.91,282.0,0.45,0.98,33.29,-96.96,Denton,0.0,0.0,Texas,0.91,31.83,388.58,2.97,3.7857142857142856,48121,3B,48
50059,70108,4111.54,0.29,0.91,282.0,0.46,0.98,33.29,-96.83,Collin,0.0,0.0,Texas,0.91,26.35,394.96,7.21,3.7857142857142856,48085,3B,48
50060,70109,4084.93,0.29,0.91,276.0,0.48,0.98,33.29,-96.7,Collin,0.0,0.0,Texas,0.91,28.24,401.44,6.12,3.7857142857142856,48085,3B,48
50061,70110,3977.34,0.28,0.91,276.0,0.47,0.98,33.29,-96.57,Collin,0.0,0.0,Texas,0.91,31.05,408.07,0.87,3.7857142857142856,48085,3B,48
50062,70111,4041.88,0.28,0.91,288.0,0.47,0.98,33.29,-96.44,Collin,11.62,0.99,Texas,0.91,34.07,414.74,6.38,3.7857142857142856,48085,3B,48
50063,70112,3981.6,0.28,0.91,282.0,0.49,0.98,33.29,-96.32,Collin,110.01,0.99,Texas,0.91,38.67,421.49,8.59,3.7857142857142856,48085,3B,48
50064,70113,4048.43,0.28,0.91,288.0,0.5,0.98,33.29,-96.18,Hunt,104.93,0.99,Texas,0.91,11.68,422.15,3.81,3.7857142857142856,48231,3B,48
50065,70114,4110.59,0.28,0.91,294.0,0.48,0.97,33.29,-96.06,Hunt,62.97,0.99,Texas,0.91,12.38,416.34,7.86,3.7857142857142856,48231,3B,48
50066,70115,4092.36,0.28,0.91,288.0,0.45,0.97,33.29,-95.92,Hunt,109.67,0.99,Texas,0.91,16.88,410.72,5.51,3.7857142857142856,48231,3B,48
50073,70122,2934.8,0.28,0.91,270.0,0.41,0.97,33.29,-95.02,Titus,176.95,0.99,Texas,0.91,47.07,375.36,13.65,3.7857142857142856,48449,3B,48
50074,70123,2909.36,0.28,0.91,252.0,0.4,0.97,33.29,-94.89,Titus,173.62,0.99,Texas,0.91,43.73,370.93,15.51,3.7857142857142856,48449,3B,48
50076,70125,1885.94,0.27,0.91,252.0,0.37,0.97,33.28,-94.63,Bowie,128.71,0.99,Texas,0.91,43.76,362.65,19.01,3.7857142857142856,48037,3B,48
50077,70126,2246.88,0.27,0.91,276.0,0.37,0.97,33.28,-94.5,Bowie,131.53,0.99,Texas,0.91,44.24,358.81,20.09,3.7857142857142856,48037,3B,48
50078,70127,1978.03,0.27,0.91,258.0,0.36,0.97,33.28,-94.37,Bowie,70.83,0.99,Texas,0.91,47.86,355.09,11.37,3.7857142857142856,48037,3B,48
50079,70128,1561.38,0.27,0.91,246.0,0.37,0.97,33.28,-94.24,Bowie,46.67,0.99,Texas,0.91,56.23,351.63,16.41,3.7857142857142856,48037,3B,48
50218,70394,4211.8,0.35,0.95,270.0,0.26,1.02,32.51,-108.95,Hidalgo,789.88,0.99,New Mexico,0.95,153.86,597.07,269.42,3.7857142857142856,48215,3B,48
50219,70395,4242.06,0.35,0.95,276.0,0.25,1.03,32.52,-108.82,Hidalgo,678.56,0.99,New Mexico,0.95,149.72,589.41,256.1,3.7857142857142856,48215,3B,48
50220,70396,4249.79,0.35,0.95,294.0,0.27,1.03,32.54,-108.69,Hidalgo,625.36,0.99,New Mexico,0.95,142.78,581.73,242.78,3.7857142857142856,48215,3B,48
50263,70440,4199.72,0.34,0.94,288.0,0.46,1.01,32.99,-103.05,Yoakum,0.0,0.0,Texas,0.94,19.32,308.16,23.36,3.7857142857142856,48501,4B,48
