hour,location,value
28,48301,102.5064
29,48301,84.15360000000001
30,48301,77.0472
31,48301,71.2872
32,48301,42.444
33,48301,23.4792
34,48301,16.5096
35,48301,17.6328
36,48301,12.2832
37,48301,17.172
38,48301,24.976799999999997
39,48301,25.2432
40,48301,28.8936
41,48301,49.14
42,48301,83.4768
43,48301,76.2264
44,48301,113.93279999999997
45,48301,171.4896
46,48301,188.15759999999997
47,48301,175.40640000000002
48,48301,155.47679999999997
49,48301,134.6688
50,48301,113.94
51,48301,98.7624
52,48301,71.5752
53,48301,61.8264
54,48301,46.4832
55,48301,48.0168
56,48301,18.266399999999997
57,48301,10.7136
58,48301,10.699200000000001
59,48301,8.7264
60,48301,5.3999999999999995
61,48301,4.572
62,48301,4.5576
63,48301,9.9792
64,48301,14.5944
65,48301,21.7584
66,48301,37.908
67,48301,47.3328
68,48301,80.5248
69,48301,120.88080000000001
70,48301,143.32319999999999
71,48301,152.784
72,48301,80.3376
73,48301,71.1072
74,48301,53.8416
75,48301,44.2656
76,48301,34.4448
77,48301,26.726399999999998
78,48301,21.8448
79,48301,16.790399999999998
80,48301,15.2064
81,48301,7.6608
82,48301,4.0895999999999715
83,48301,4.68
84,48301,3.1248
85,48301,4.0752
86,48301,3.1248
87,48301,3.5856
88,48301,4.5648
89,48301,10.8864
90,48301,16.056
91,48301,38.923199999999994
92,48301,71.8128
93,48301,100.45439999999999
94,48301,114.16319999999999
95,48301,99.93599999999999
0,48303,0.0
1,48303,0.0
2,48303,0.0
3,48303,0.0
4,48303,0.0
5,48303,0.0
6,48303,0.0
7,48303,0.0
8,48303,0.0
9,48303,0.0
10,48303,0.0
11,48303,0.0
12,48303,0.0
13,48303,0.0
14,48303,0.0
15,48303,0.0
16,48303,0.0
17,48303,0.0
18,48303,0.0
19,48303,0.0
20,48303,0.0
21,48303,0.0
22,48303,0.0
23,48303,0.0
24,48303,0.0
25,48303,0.0
26,48303,0.0
27,48303,0.0
28,48303,0.0
29,48303,0.0
30,48303,0.0
31,48303,0.0
32,48303,0.0
33,48303,0.0
34,48303,0.0
35,48303,0.0
36,48303,0.0
37,48303,0.0
38,48303,0.0
39,48303,0.0
40,48303,0.0
41,48303,0.0
42,48303,0.0
43,48303,0.0
44,48303,0.0
45,48303,0.0
46,48303,0.0
47,48303,0.0
48,48303,0.0
49,48303,0.0
50,48303,0.0
51,48303,0.0
52,48303,0.0
53,48303,0.0
54,48303,0.0
55,48303,0.0
56,48303,0.0
