hour,location,value
28,48123,0.0
29,48123,0.0
30,48123,0.0
31,48123,280.805205
32,48123,1178.9296125
33,48123,1542.3729525
34,48123,2027.306685
35,48123,2011.0668525
36,48123,2364.02625
37,48123,2627.5637850000003
38,48123,2395.2725100000002
39,48123,2332.7799900000005
40,48123,2152.0861575
41,48123,1737.8676449999998
42,48123,581.3448900000001
43,48123,0.0
44,48123,0.0
45,48123,0.0
46,48123,0.0
47,48123,0.0
48,48123,0.0
49,48123,0.0
50,48123,0.0
51,48123,0.0
52,48123,0.0
53,48123,0.0
54,48123,72.9764625
55,48123,1318.509945
56,48123,2558.9042400000003
57,48123,2931.1869825000003
58,48123,3032.7373275000004
59,48123,3019.3754400000003
60,48123,2984.0178300000002
61,48123,2958.3218925
62,48123,2949.893625
63,48123,2931.39255
64,48123,2805.996375
65,48123,2449.1311950000004
66,48123,1527.3665250000001
67,48123,153.14778750000002
68,48123,0.0
69,48123,0.0
70,48123,0.0
71,48123,0.0
72,48123,0.0
73,48123,0.0
74,48123,0.0
75,48123,0.0
76,48123,0.0
77,48123,0.0
78,48123,0.0
79,48123,229.00219500000003
80,48123,1664.685615
81,48123,2376.3603
82,48123,2341.8249600000004
83,48123,2376.771435
84,48123,2266.17612
85,48123,2186.8270650000004
86,48123,2234.10759
87,48123,2123.10114
88,48123,1977.9704850000003
89,48123,680.4284250000001
90,48123,0.0
91,48123,0.0
92,48123,0.0
93,48123,0.0
94,48123,0.0
95,48123,0.0
0,48125,0.0
1,48125,0.0
2,48125,0.0
3,48125,0.0
4,48125,0.0
5,48125,0.0
6,48125,0.0
7,48125,0.0
8,48125,106.46315600000001
9,48125,1726.8451149999999
10,48125,2507.928389
11,48125,2439.9573900000005
12,48125,2260.327324
13,48125,2217.1694510000007
14,48125,2364.0334660000003
15,48125,2494.6735140000005
16,48125,2276.021096
17,48125,817.3486119999997
18,48125,0.0
19,48125,0.0
20,48125,0.0
21,48125,0.0
22,48125,0.0
23,48125,0.0
24,48125,0.0
25,48125,0.0
26,48125,0.0
27,48125,0.0
28,48125,0.0
29,48125,0.0
30,48125,0.0
31,48125,418.42989400000005
32,48125,1922.3810310000001
33,48125,2950.1110190000004
34,48125,3047.1367040000005
35,48125,3107.2608170000003
36,48125,3119.8794580000003
37,48125,3114.7895860000003
38,48125,3096.6569170000002
39,48125,3120.72777
40,48125,3004.402987000001
41,48125,2646.203245
42,48125,1254.865526
43,48125,56.306709000000005
44,48125,0.0
45,48125,0.0
46,48125,0.0
47,48125,0.0
48,48125,0.0
49,48125,0.0
50,48125,0.0
51,48125,0.0
52,48125,0.0
53,48125,0.0
54,48125,12.194485
55,48125,1138.4347039999998
56,48125,2547.7990530000006
57,48125,2976.6207690000006
58,48125,3106.9427000000005
59,48125,3119.349263
60,48125,3081.175223
61,48125,3067.6022310000003
62,48125,3070.8894400000004
63,48125,3088.5979530000004
64,48125,3055.937941
65,48125,2880.6554740000006
66,48125,2180.3739180000002
67,48125,735.5925430000001
68,48125,0.0
69,48125,0.0
70,48125,0.0
71,48125,0.0
72,48125,0.0
73,48125,0.0
74,48125,0.0
75,48125,0.0
76,48125,0.0
77,48125,0.0
78,48125,0.0
79,48125,42.20352200000001
80,48125,1407.349608
81,48125,2624.0410940000006
82,48125,2812.790514
83,48125,2658.821886
84,48125,2555.9640560000003
85,48125,2553.41912
86,48125,2697.2080040000005
87,48125,2792.8551820000002
88,48125,2608.347322
89,48125,1324.215032
90,48125,35.204948
91,48125,0.0
92,48125,0.0
93,48125,0.0
94,48125,0.0
95,48125,0.0
0,48127,0.0
1,48127,0.0
2,48127,0.0
3,48127,0.0
4,48127,0.0
5,48127,0.0
6,48127,0.0
7,48127,0.0
8,48127,407.17821599999957
9,48127,1728.4384229999996
10,48127,2097.7540304999998
11,48127,2146.3754129999998
12,48127,2296.9982489999998
13,48127,2306.3087265
14,48127,2387.6202299999995
15,48127,2449.8969795
16,48127,2314.1709075
17,48127,1145.1887325
18,48127,1.8620955
19,48127,0.0
20,48127,0.0
21,48127,0.0
22,48127,0.0
23,48127,0.0
24,48127,0.0
25,48127,0.0
26,48127,0.0
27,48127,0.0
28,48127,0.0
29,48127,0.0
30,48127,0.0
31,48127,270.624546
32,48127,1299.742659
33,48127,1521.7458225
34,48127,1947.7518929999999
35,48127,2358.0336015
36,48127,2461.8971505000004
37,48127,2550.4501364999996
38,48127,2498.7252614999998
39,48127,2457.7591605
40,48127,2371.4820689999997
41,48127,1885.6820429999998
42,48127,856.7708295
43,48127,1.0344975
44,48127,0.0
45,48127,0.0
46,48127,0.0
47,48127,0.0
48,48127,0.0
49,48127,0.0
50,48127,0.0
51,48127,0.0
52,48127,0.0
53,48127,0.0
54,48127,3.1034924999999998
55,48127,1117.2573
56,48127,2460.2419545
57,48127,2877.144447
58,48127,3022.3878959999997
59,48127,3062.7332985000003
60,48127,3036.870861
61,48127,3025.4913884999996
62,48127,2999.2151519999998
63,48127,2967.7664279999995
64,48127,2904.2482815
65,48127,2559.760614
66,48127,1782.8529914999995
67,48127,370.97080349999993
68,48127,0.0
69,48127,0.0
70,48127,0.0
71,48127,0.0
72,48127,0.0
73,48127,0.0
74,48127,0.0
75,48127,0.0
76,48127,0.0
77,48127,0.0
78,48127,0.0
79,48127,43.862694
80,48127,1310.501433
81,48127,2200.1692829999997
82,48127,2368.999275
83,48127,2426.931135
84,48127,2385.551235
85,48127,2316.0330029999996
86,48127,2429.413929
87,48127,2425.2759389999997
88,48127,2240.307786
89,48127,935.5995389999999
90,48127,12.000170999999998
91,48127,0.0
92,48127,0.0
93,48127,0.0
94,48127,0.0
95,48127,0.0
0,48129,0.0
1,48129,0.0
2,48129,0.0
3,48129,0.0
4,48129,0.0
5,48129,0.0
6,48129,0.0
7,48129,0.0
8,48129,59.8243605
9,48129,1562.6207519999998
10,48129,2378.176875
11,48129,2378.3882685
12,48129,2181.3695265
13,48129,2136.9768915
14,48129,2253.45471
15,48129,2359.15146
16,48129,2125.1388555000003
17,48129,704.5745354999999
18,48129,0.0
19,48129,0.0
20,48129,0.0
21,48129,0.0
22,48129,0.0
23,48129,0.0
24,48129,0.0
25,48129,0.0
26,48129,0.0
27,48129,0.0
28,48129,0.0
29,48129,0.0
30,48129,0.0
31,48129,411.1603575
32,48129,1720.320303
33,48129,2700.340569
34,48129,2839.860279
35,48129,2937.9468629999997
36,48129,3084.0197715
37,48129,3093.7438725
38,48129,3122.4933885
39,48129,3112.5578939999996
40,48129,3052.52214
41,48129,2658.6960495
42,48129,1397.0996415
43,48129,49.888866
44,48129,0.0
45,48129,0.0
46,48129,0.0
47,48129,0.0
48,48129,0.0
49,48129,0.0
50,48129,0.0
51,48129,0.0
52,48129,0.0
53,48129,0.0
54,48129,21.562137
55,48129,1099.668987
56,48129,2458.929192
57,48129,2850.429954
58,48129,3095.0122335
59,48129,3077.0437859999997
60,48129,3066.896898
61,48129,3044.0663999999997
62,48129,3053.3677139999995
63,48129,3023.772624
64,48129,3004.1130285
65,48129,2822.948799
66,48129,2103.7881119999997
67,48129,720.6404415
68,48129,0.0
69,48129,0.0
70,48129,0.0
71,48129,0.0
72,48129,0.0
73,48129,0.0
74,48129,0.0
75,48129,0.0
76,48129,0.0
77,48129,0.0
78,48129,0.0
79,48129,39.319191
80,48129,1290.345924
81,48129,2608.59579
82,48129,2757.8396009999997
83,48129,2623.816122
84,48129,2479.222968
85,48129,2540.527083
86,48129,2603.522346
87,48129,2714.715327
88,48129,2529.957408
89,48129,1242.148206
90,48129,25.790007
91,48129,0.0
92,48129,0.0
93,48129,0.0
94,48129,0.0
95,48129,0.0
0,48133,0.0
1,48133,0.0
2,48133,0.0
3,48133,0.0
4,48133,0.0
5,48133,0.0
6,48133,0.0
7,48133,0.0
8,48133,305.99606999999963
9,48133,1728.5946600000002
10,48133,2444.8226100000006
11,48133,2384.42037
12,48133,2274.52185
13,48133,2269.69806
14,48133,2385.67875
15,48133,2494.52862
16,48133,2140.92384
17,48133,705.32199
18,48133,0.0
19,48133,0.0
20,48133,0.0
21,48133,0.0
22,48133,0.0
23,48133,0.0
24,48133,0.0
25,48133,0.0
26,48133,0.0
27,48133,0.0
28,48133,0.0
29,48133,0.0
30,48133,0.0
31,48133,571.09479
32,48133,1728.5946600000002
33,48133,2192.9368799999997
34,48133,2528.5048800000004
35,48133,2793.18414
36,48133,2847.08475
37,48133,2877.07614
38,48133,2907.6967200000004
39,48133,2938.10757
40,48133,2737.1862300000003
41,48133,2090.16918
42,48133,933.92769
43,48133,1.04865
44,48133,0.0
45,48133,0.0
46,48133,0.0
47,48133,0.0
48,48133,0.0
49,48133,0.0
50,48133,0.0
51,48133,0.0
52,48133,0.0
53,48133,0.0
54,48133,61.24116000000001
55,48133,1321.50873
56,48133,2590.1655
57,48133,2989.2816900000003
58,48133,3044.65041
59,48133,3042.97257
60,48133,3005.8503600000004
61,48133,2971.2449100000003
62,48133,3013.40064
63,48133,2993.68602
64,48133,2913.3594300000004
65,48133,2642.5980000000004
66,48133,1843.5267000000001
67,48133,445.25679
68,48133,0.0
69,48133,0.0
70,48133,0.0
71,48133,0.0
72,48133,0.0
73,48133,0.0
74,48133,0.0
75,48133,0.0
76,48133,0.0
77,48133,0.0
78,48133,0.0
79,48133,60.402240000000006
80,48133,1530.19008
81,48133,2561.64222
82,48133,2703.83916
83,48133,2538.1524600000002
84,48133,2481.1059000000005
85,48133,2469.7804800000004
86,48133,2562.9006000000004
87,48133,2628.3363600000002
88,48133,2397.6333600000003
89,48133,1040.2608
90,48133,2.0973
91,48133,0.0
92,48133,0.0
93,48133,0.0
94,48133,0.0
95,48133,0.0
0,48135,0.0
1,48135,0.0
2,48135,0.0
3,48135,0.0
4,48135,0.0
5,48135,0.0
6,48135,0.0
7,48135,0.0
8,48135,67.33536000000001
9,48135,1728.624945
10,48135,2611.34943
11,48135,2544.855762
12,48135,2374.413132
13,48135,2324.963727
14,48135,2431.6481880000006
15,48135,2584.836132
16,48135,2491.40832
17,48135,1193.5192559999996
18,48135,10.731573000000001
19,48135,0.0
20,48135,0.0
21,48135,0.0
22,48135,0.0
23,48135,0.0
24,48135,0.0
25,48135,0.0
26,48135,0.0
27,48135,0.0
28,48135,0.0
29,48135,0.0
30,48135,0.0
31,48135,481.65824699999996
32,48135,1948.5169799999996
33,48135,3002.73621
34,48135,3114.4708230000006
35,48135,3120.9939360000003
36,48135,3120.9939360000003
37,48135,3120.1522440000003
38,48135,3127.306626
39,48135,3127.517049
40,48135,3086.274141
41,48135,2717.823468
42,48135,1475.06523
43,48135,118.047303
44,48135,0.0
45,48135,0.0
46,48135,0.0
47,48135,0.0
48,48135,0.0
49,48135,0.0
50,48135,0.0
51,48135,0.0
52,48135,0.0
53,48135,0.0
54,48135,1.472961
55,48135,1068.738417
56,48135,2511.188082
57,48135,3051.554346
58,48135,3133.8297390000002
59,48135,3126.254511
60,48135,3110.05194
61,48135,3106.264326
62,48135,3122.887743
63,48135,3109.210248
64,48135,3060.602535
65,48135,2880.480447
66,48135,2236.79649
67,48135,767.412681
68,48135,0.0
69,48135,0.0
70,48135,0.0
71,48135,0.0
72,48135,0.0
73,48135,0.0
74,48135,0.0
75,48135,0.0
76,48135,0.0
77,48135,0.0
78,48135,0.0
79,48135,17.675532
80,48135,1242.3373920000001
81,48135,2546.539146
82,48135,2783.89629
83,48135,2770.0083720000002
84,48135,2684.99748
85,48135,2629.866654
86,48135,2629.445808
87,48135,2717.402622
88,48135,2645.858802
89,48135,1619.4154079999998
90,48135,126.674646
91,48135,0.0
92,48135,0.0
93,48135,0.0
94,48135,0.0
95,48135,0.0
0,48139,0.0
1,48139,0.0
2,48139,0.0
3,48139,0.0
4,48139,0.0
5,48139,0.0
6,48139,0.0
7,48139,0.0
8,48139,436.92070649999954
9,48139,1733.4194519999999
10,48139,1993.935783
11,48139,2124.6134595
12,48139,2109.720819
13,48139,2087.6964915
14,48139,2309.408055
15,48139,2341.5006465
16,48139,1859.4825074999997
17,48139,401.89153799999997
18,48139,0.0
19,48139,0.0
20,48139,0.0
21,48139,0.0
22,48139,0.0
23,48139,0.0
24,48139,0.0
25,48139,0.0
26,48139,0.0
27,48139,0.0
28,48139,0.0
29,48139,0.0
30,48139,0.0
31,48139,543.686256
32,48139,1614.2783279999999
33,48139,2373.3834825
34,48139,2420.7882255
35,48139,2635.9973684999995
36,48139,2725.5629669999994
37,48139,2495.2514279999996
38,48139,2536.5732614999997
39,48139,2500.0758045
40,48139,2212.081503
41,48139,1559.5321425
42,48139,619.4079915
43,48139,0.0
44,48139,0.0
45,48139,0.0
46,48139,0.0
47,48139,0.0
48,48139,0.0
49,48139,0.0
50,48139,0.0
51,48139,0.0
52,48139,0.0
53,48139,0.0
54,48139,143.2630065
55,48139,1431.791043
56,48139,2504.061159
57,48139,2854.772355
58,48139,2963.4257039999998
59,48139,2973.0744569999997
60,48139,2932.801401
61,48139,2914.7624279999995
62,48139,2906.372208
63,48139,2921.2648485
64,48139,2836.9431375
65,48139,2509.3050464999997
66,48139,1547.9955899999998
67,48139,205.56038999999998
68,48139,0.0
69,48139,0.0
70,48139,0.0
71,48139,0.0
72,48139,0.0
73,48139,0.0
74,48139,0.0
75,48139,0.0
76,48139,0.0
77,48139,0.0
78,48139,0.0
79,48139,170.321466
80,48139,1428.854466
81,48139,2348.8420889999998
82,48139,2522.939154
83,48139,2346.325023
84,48139,2296.403214
85,48139,2371.495683
86,48139,2464.627125
87,48139,2525.036709
88,48139,2123.984193
89,48139,787.8416579999999
90,48139,0.0
91,48139,0.0
92,48139,0.0
93,48139,0.0
94,48139,0.0
95,48139,0.0
0,48141,0.0
1,48141,0.0
2,48141,0.0
3,48141,0.0
4,48141,0.0
5,48141,0.0
6,48141,0.0
7,48141,0.0
8,48141,1.266504
9,48141,1401.175592
10,48141,2631.5842280000006
11,48141,2650.1596200000004
12,48141,2467.7830440000002
13,48141,2371.106572
14,48141,2445.8303080000005
15,48141,2578.3910600000004
16,48141,2596.3332
17,48141,1693.738016
18,48141,178.154896
19,48141,0.0
20,48141,0.0
21,48141,0.0
22,48141,0.0
23,48141,0.0
24,48141,0.0
25,48141,0.0
26,48141,0.0
27,48141,0.0
28,48141,0.0
29,48141,0.0
30,48141,0.0
31,48141,307.7604719999996
32,48141,2071.367292
33,48141,3141.352088
34,48141,3150.639784
35,48141,3150.639784
36,48141,3150.639784
37,48141,3150.639784
38,48141,3150.4287
39,48141,3149.7954480000003
40,48141,3147.4735240000005
41,48141,3127.842712
42,48141,2369.8400680000004
43,48141,614.887692
44,48141,0.0
45,48141,0.0
46,48141,0.0
47,48141,0.0
48,48141,0.0
49,48141,0.0
50,48141,0.0
51,48141,0.0
52,48141,0.0
53,48141,0.0
54,48141,0.0
55,48141,676.102052
56,48141,2284.1399640000004
57,48141,3018.290116
58,48141,3142.618592
59,48141,3139.8745
60,48141,3133.330896
61,48141,3124.887536
62,48141,3101.4572120000003
63,48141,3028.8443159999997
64,48141,3014.0684360000005
65,48141,2919.502804
66,48141,2494.168544
67,48141,1098.058968
68,48141,11.60962
69,48141,0.0
70,48141,0.0
71,48141,0.0
72,48141,0.0
73,48141,0.0
74,48141,0.0
75,48141,0.0
76,48141,0.0
77,48141,0.0
78,48141,0.0
79,48141,0.0
80,48141,1051.19832
81,48141,2710.31856
82,48141,2942.51096
83,48141,2862.2990400000003
84,48141,2776.176768
85,48141,2690.054496
86,48141,2752.1131920000003
87,48141,2832.7472800000005
88,48141,2782.509288
89,48141,2126.0380480000003
90,48141,539.530704
91,48141,0.0
92,48141,0.0
93,48141,0.0
94,48141,0.0
95,48141,0.0
0,48143,0.0
1,48143,0.0
2,48143,0.0
3,48143,0.0
4,48143,0.0
5,48143,0.0
6,48143,0.0
7,48143,0.0
8,48143,329.535735
9,48143,1857.57272
10,48143,2185.857845
11,48143,2323.008075
12,48143,2213.5797
13,48143,2243.802775
14,48143,2371.9902999999995
15,48143,2464.743875
16,48143,2070.59329
17,48143,667.200435
18,48143,0.0
19,48143,0.0
20,48143,0.0
21,48143,0.0
22,48143,0.0
23,48143,0.0
24,48143,0.0
25,48143,0.0
26,48143,0.0
27,48143,0.0
28,48143,0.0
29,48143,0.0
30,48143,0.0
31,48143,578.61556
32,48143,1787.746995
33,48143,2351.3552349999995
34,48143,2488.9223349999997
35,48143,2595.43262
36,48143,2731.9575449999998
37,48143,2785.9422099999997
38,48143,2761.9721849999996
39,48143,2700.90073
40,48143,2465.3691799999997
41,48143,2020.98576
42,48143,762.246795
43,48143,0.0
44,48143,0.0
45,48143,0.0
46,48143,0.0
47,48143,0.0
48,48143,0.0
49,48143,0.0
50,48143,0.0
51,48143,0.0
52,48143,0.0
53,48143,0.0
54,48143,110.05368
55,48143,1335.443045
56,48143,2560.207105
57,48143,2943.51907
58,48143,3037.31482
59,48143,2979.578325
60,48143,2953.52395
61,48143,2912.67069
62,48143,2943.9359399999994
63,48143,2927.67801
64,48143,2854.517325
65,48143,2427.6424449999995
66,48143,1705.41517
67,48143,365.386555
68,48143,0.0
69,48143,0.0
70,48143,0.0
71,48143,0.0
72,48143,0.0
73,48143,0.0
74,48143,0.0
75,48143,0.0
76,48143,0.0
77,48143,0.0
78,48143,0.0
79,48143,80.45591
80,48143,1486.5584199999998
81,48143,2456.1980399999998
82,48143,2614.19177
83,48143,2470.78849
84,48143,2400.7543299999998
85,48143,2379.49396
86,48143,2463.7016999999996
87,48143,2575.8397299999997
88,48143,2322.79964
89,48143,966.7215299999999
90,48143,0.0
91,48143,0.0
92,48143,0.0
93,48143,0.0
94,48143,0.0
95,48143,0.0
0,48145,0.0
1,48145,0.0
2,48145,0.0
3,48145,0.0
4,48145,0.0
5,48145,0.0
6,48145,0.0
7,48145,0.0
8,48145,517.75137
9,48145,1678.6567199999995
10,48145,1963.3992799999999
11,48145,2039.96523
12,48145,2118.60053
13,48145,2191.02778
14,48145,2277.733545
15,48145,2378.51089
16,48145,1995.68114
17,48145,594.31732
18,48145,0.0
19,48145,0.0
20,48145,0.0
21,48145,0.0
22,48145,0.0
23,48145,0.0
24,48145,0.0
25,48145,0.0
26,48145,0.0
27,48145,0.0
28,48145,0.0
29,48145,0.0
30,48145,0.0
31,48145,537.824065
32,48145,1527.387235
33,48145,1552.8402399999998
34,48145,2127.70567
35,48145,2364.232375
36,48145,2456.525385
37,48145,2611.9335699999997
38,48145,2650.8373500000002
39,48145,2414.93145
40,48145,2230.7592999999997
41,48145,1721.4922649999999
42,48145,577.34865
43,48145,0.0
44,48145,0.0
45,48145,0.0
46,48145,0.0
47,48145,0.0
48,48145,0.0
49,48145,0.0
50,48145,0.0
51,48145,0.0
52,48145,0.0
53,48145,0.0
54,48145,107.60619999999999
55,48145,1392.0517449999998
56,48145,2569.30496
57,48145,2914.4725399999998
58,48145,3018.3539100000003
59,48145,3006.144745
60,48145,2981.9333499999993
61,48145,2944.478115
62,48145,2934.1313649999997
63,48145,2923.1638099999996
64,48145,2830.663865
65,48145,2497.498515
66,48145,1498.416335
67,48145,180.86119
68,48145,0.0
69,48145,0.0
70,48145,0.0
71,48145,0.0
72,48145,0.0
73,48145,0.0
74,48145,0.0
75,48145,0.0
76,48145,0.0
77,48145,0.0
78,48145,0.0
79,48145,204.86565
80,48145,1465.51367
81,48145,2260.55794
82,48145,2306.08364
83,48145,2336.71002
84,48145,2186.47521
85,48145,2272.97404
86,48145,2429.00303
87,48145,2467.4929399999996
88,48145,2132.2582399999997
89,48145,856.7108999999999
90,48145,0.0
91,48145,0.0
92,48145,0.0
93,48145,0.0
94,48145,0.0
95,48145,0.0
0,48151,0.0
1,48151,0.0
2,48151,0.0
3,48151,0.0
4,48151,0.0
5,48151,0.0
6,48151,0.0
7,48151,0.0
8,48151,174.6148475
9,48151,1767.7905812500003
10,48151,2542.1557000000003
11,48151,2435.6343087500004
12,48151,2291.9518375000007
13,48151,2254.15733
14,48151,2375.1419825000003
15,48151,2493.27621125
16,48151,2290.6849825
17,48151,832.8515912499996
18,48151,0.0
19,48151,0.0
20,48151,0.0
21,48151,0.0
22,48151,0.0
23,48151,0.0
24,48151,0.0
25,48151,0.0
26,48151,0.0
27,48151,0.0
28,48151,0.0
29,48151,0.0
30,48151,0.0
31,48151,498.718585
32,48151,1769.2685787500002
33,48151,2941.63731
34,48151,2958.6342812500006
35,48151,3009.3084812500006
36,48151,3031.1617300000003
37,48151,3012.5811900000003
38,48151,3015.1149
39,48151,2978.3761050000003
40,48151,2798.16598125
41,48151,2399.10665625
42,48151,1138.0580749999997
43,48151,30.721233750000003
44,48151,0.0
45,48151,0.0
46,48151,0.0
47,48151,0.0
48,48151,0.0
49,48151,0.0
50,48151,0.0
51,48151,0.0
52,48151,0.0
53,48151,0.0
54,48151,22.90896125
55,48151,1220.9315062499998
56,48151,2548.2788325000006
57,48151,2962.01256125
58,48151,3070.9620912500004
59,48151,3087.4312062500003
60,48151,3084.5807825000006
61,48151,3067.5838112500005
62,48151,3036.7570062500004
63,48151,3064.94453
64,48151,3019.33775
65,48151,2807.3506800000005
66,48151,2124.1991212499997
67,48151,622.870375
68,48151,0.0
69,48151,0.0
70,48151,0.0
71,48151,0.0
72,48151,0.0
73,48151,0.0
74,48151,0.0
75,48151,0.0
76,48151,0.0
77,48151,0.0
78,48151,0.0
79,48151,49.82963
80,48151,1406.6313350000003
81,48151,2603.8093100000006
82,48151,2712.7588400000004
83,48151,2665.885205
84,48151,2588.3959075000002
85,48151,2629.1464100000003
86,48151,2684.8880300000005
87,48151,2718.0374025000006
88,48151,2552.2905400000004
89,48151,1346.24458
90,48151,13.935405000000001
91,48151,0.0
92,48151,0.0
93,48151,0.0
94,48151,0.0
95,48151,0.0
0,48155,0.0
1,48155,0.0
2,48155,0.0
3,48155,0.0
4,48155,0.0
5,48155,0.0
6,48155,0.0
7,48155,0.0
8,48155,140.2559369999996
9,48155,1780.3659029999997
10,48155,2451.7411690000004
11,48155,2360.9749395000003
12,48155,2143.2202265
13,48155,2115.4217525
14,48155,2292.531727
15,48155,2423.9426949999997
16,48155,2070.9863130000003
17,48155,645.4721425
18,48155,0.0
19,48155,0.0
20,48155,0.0
21,48155,0.0
22,48155,0.0
23,48155,0.0
24,48155,0.0
25,48155,0.0
26,48155,0.0
27,48155,0.0
28,48155,0.0
29,48155,0.0
30,48155,0.0
31,48155,449.40866299999965
32,48155,1752.14624
33,48155,2903.0451825
34,48155,3016.134429
35,48155,3056.989762
36,48155,2988.5465495000003
37,48155,3046.8812260000004
38,48155,3099.7404455
39,48155,3011.922539
40,48155,2983.0710925000003
41,48155,2603.369209
42,48155,1282.3099105000001
43,48155,18.53231599999958
44,48155,0.0
45,48155,0.0
46,48155,0.0
47,48155,0.0
48,48155,0.0
49,48155,0.0
50,48155,0.0
51,48155,0.0
52,48155,0.0
53,48155,0.0
54,48155,27.377285
55,48155,1153.4260765
56,48155,2578.7296525
57,48155,2979.0697970000006
58,48155,3074.8902945
59,48155,3061.6228410000003
60,48155,3032.139611
61,48155,2977.5956355000003
62,48155,3008.3424325000005
63,48155,3015.9238345000003
64,48155,2959.695103
65,48155,2717.090239
66,48155,2000.64775
67,48155,609.2498885
68,48155,0.0
69,48155,0.0
70,48155,0.0
71,48155,0.0
72,48155,0.0
73,48155,0.0
74,48155,0.0
75,48155,0.0
76,48155,0.0
77,48155,0.0
78,48155,0.0
79,48155,30.746797000000004
80,48155,1332.2208070000001
81,48155,2502.283849
82,48155,2771.4236200000005
83,48155,2604.2115870000002
84,48155,2488.3846120000003
85,48155,2549.8782060000003
86,48155,2603.369209
87,48155,2736.043744
88,48155,2469.4311070000003
89,48155,1111.096582
90,48155,5.0542679999999995
91,48155,0.0
92,48155,0.0
93,48155,0.0
94,48155,0.0
95,48155,0.0
0,48157,0.0
1,48157,0.0
2,48157,0.0
3,48157,0.0
4,48157,0.0
5,48157,0.0
6,48157,0.0
7,48157,0.0
8,48157,715.7618249999999
9,48157,1687.573483
10,48157,2192.1601880000003
11,48157,2026.062834
12,48157,2036.6215899999997
13,48157,2009.0063819999998
14,48157,2028.9055759999999
15,48157,2035.809378
16,48157,1797.425156
17,48157,526.313376
18,48157,0.0
19,48157,0.0
20,48157,0.0
21,48157,0.0
22,48157,0.0
23,48157,0.0
24,48157,0.0
25,48157,0.0
26,48157,0.0
27,48157,0.0
28,48157,0.0
29,48157,0.0
30,48157,0.0
31,48157,388.2373359999996
32,48157,1281.6705359999999
33,48157,1793.364096
34,48157,2344.4499379999997
35,48157,2536.335023
36,48157,2542.020507
37,48157,2625.6783429999996
38,48157,2397.243718
39,48157,2440.290954
40,48157,2043.728445
41,48157,1596.402686
42,48157,520.6278919999995
43,48157,0.0
44,48157,0.0
45,48157,0.0
46,48157,0.0
47,48157,0.0
48,48157,0.0
49,48157,0.0
50,48157,0.0
51,48157,0.0
52,48157,0.0
53,48157,0.0
54,48157,140.918782
55,48157,1415.482463
56,48157,2532.883122
57,48157,2876.0426919999995
58,48157,2926.3998359999996
59,48157,2906.297589
60,48157,2881.931229
61,48157,2885.586183
62,48157,2886.195342
63,48157,2837.462622
64,48157,2722.1285179999995
65,48157,2381.81169
66,48157,1310.301009
67,48157,77.97235199999999
68,48157,0.0
69,48157,0.0
70,48157,0.0
71,48157,0.0
72,48157,0.0
73,48157,0.0
74,48157,0.0
75,48157,0.0
76,48157,0.0
77,48157,0.0
78,48157,0.0
79,48157,369.150354
80,48157,1810.014442
81,48157,2295.7172180000002
82,48157,2362.318602
83,48157,2359.0697539999996
84,48157,2188.91134
85,48157,2198.251778
86,48157,2131.2442880000003
87,48157,2132.868712
88,48157,1861.183798
89,48157,651.80013
90,48157,0.0
91,48157,0.0
92,48157,0.0
93,48157,0.0
94,48157,0.0
95,48157,0.0
0,48161,0.0
1,48161,0.0
2,48161,0.0
3,48161,0.0
4,48161,0.0
5,48161,0.0
6,48161,0.0
7,48161,0.0
8,48161,397.4
9,48161,1458.3999999999999
10,48161,1865.3999999999999
11,48161,2041.1999999999998
12,48161,1917.6
13,48161,2050.2000000000003
14,48161,2180.7999999999997
15,48161,2111.2000000000003
16,48161,1682.9999999999995
17,48161,442.79999999999956
18,48161,0.0
19,48161,0.0
20,48161,0.0
21,48161,0.0
22,48161,0.0
23,48161,0.0
24,48161,0.0
25,48161,0.0
26,48161,0.0
27,48161,0.0
28,48161,0.0
29,48161,0.0
30,48161,0.0
31,48161,491.59999999999997
32,48161,1636.8
33,48161,1788.2
34,48161,2050.0
35,48161,2256.6
36,48161,2344.0000000000005
37,48161,2431.4
38,48161,2502.4
39,48161,2323.0000000000005
40,48161,2141.7999999999997
41,48161,1644.4
42,48161,541.8
43,48161,0.0
44,48161,0.0
45,48161,0.0
46,48161,0.0
47,48161,0.0
48,48161,0.0
49,48161,0.0
50,48161,0.0
51,48161,0.0
52,48161,0.0
53,48161,0.0
54,48161,164.6
55,48161,1414.4
56,48161,2419.0
57,48161,2759.4
58,48161,2853.2000000000003
59,48161,2847.6
60,48161,2788.8
61,48161,2779.6000000000004
62,48161,2771.3999999999996
63,48161,2760.2000000000003
64,48161,2670.7999999999997
65,48161,2322.8
66,48161,1381.0
67,48161,136.2
68,48161,0.0
69,48161,0.0
70,48161,0.0
71,48161,0.0
72,48161,0.0
73,48161,0.0
74,48161,0.0
75,48161,0.0
76,48161,0.0
77,48161,0.0
78,48161,0.0
79,48161,230.0
80,48161,1432.3999999999999
81,48161,2302.4
82,48161,2369.2000000000003
83,48161,2343.2
84,48161,2226.7999999999997
85,48161,2213.6
86,48161,2364.0
87,48161,2392.7999999999997
88,48161,1917.2
89,48161,731.6
90,48161,0.0
91,48161,0.0
92,48161,0.0
93,48161,0.0
94,48161,0.0
95,48161,0.0
0,48163,0.0
1,48163,0.0
2,48163,0.0
3,48163,0.0
4,48163,0.0
