hour,location,value
58,48255,66368.0
58,48257,24887.999999999996
58,48261,66368.0
58,48265,24887.999999999996
58,48267,24887.999999999996
58,48269,24887.999999999996
58,48271,66368.0
58,48273,66368.0
58,48279,24887.999999999996
58,48281,24887.999999999996
58,48285,66368.0
58,48295,24887.999999999996
58,48297,66368.0
58,48299,24887.999999999996
58,48301,24887.999999999996
58,48303,24887.999999999996
58,48305,24887.999999999996
58,48307,24887.999999999996
58,48309,66368.0
58,48311,66368.0
58,48321,66368.0
58,48323,66368.0
58,48331,66368.0
58,48333,24887.999999999996
58,48337,24887.999999999996
58,48345,24887.999999999996
58,48347,24887.999999999996
58,48349,24887.999999999996
58,48353,24887.999999999996
58,48355,66368.0
58,48357,24887.999999999996
58,48363,24887.999999999996
58,48367,24887.999999999996
58,48369,24887.999999999996
58,48371,24887.999999999996
58,48377,24887.999999999996
58,48379,24887.999999999996
58,48381,24887.999999999996
58,48383,24887.999999999996
58,48385,66368.0
58,48387,24887.999999999996
58,48389,24887.999999999996
58,48391,66368.0
58,48393,24887.999999999996
58,48397,24887.999999999996
58,48399,24887.999999999996
58,48401,33184.0
58,48403,66368.0
58,48405,24887.999999999996
58,48407,66368.0
58,48409,66368.0
58,48411,24887.999999999996
58,48413,24887.999999999996
58,48415,24887.999999999996
58,48417,24887.999999999996
58,48425,24887.999999999996
58,48427,66368.0
58,48431,24887.999999999996
58,48433,24887.999999999996
58,48435,24887.999999999996
58,48437,24887.999999999996
58,48439,24887.999999999996
58,48445,24887.999999999996
58,48447,24887.999999999996
58,48449,24887.999999999996
58,48451,24887.999999999996
58,48453,66368.0
58,48455,0.0
58,48461,24887.999999999996
58,48463,66368.0
58,48465,66368.0
58,48467,24887.999999999996
58,48469,66368.0
58,48473,66368.0
58,48475,49775.99999999999
58,48479,66368.0
58,48481,66368.0
58,48485,24887.999999999996
58,48487,24887.999999999996
58,48489,66368.0
58,48495,24887.999999999996
58,48501,24887.999999999996
58,48503,24887.999999999996
58,48505,66368.0
58,48507,66368.0
59,48003,2554.5
59,48005,6812.000000000001
59,48007,6812.000000000001
59,48009,2554.5
59,48013,6812.000000000001
59,48015,6812.000000000001
59,48017,2554.5
59,48019,6812.000000000001
59,48021,6812.000000000001
59,48023,2554.5
59,48025,6812.000000000001
59,48029,6812.000000000001
59,48031,2554.5
59,48033,2554.5
59,48035,6812.000000000001
59,48037,2554.5
59,48039,6812.000000000001
59,48041,6812.000000000001
59,48043,2554.5
59,48045,2554.5
59,48051,6812.000000000001
59,48053,2554.5
59,48059,2554.5
59,48063,2554.5
59,48065,2554.5
59,48069,2554.5
59,48075,2554.5
59,48079,2554.5
59,48081,2554.5
59,48083,2554.5
59,48085,2554.5
59,48087,2554.5
59,48089,6812.000000000001
59,48091,6812.000000000001
59,48093,2554.5
59,48095,2554.5
59,48097,2554.5
59,48099,6812.000000000001
59,48101,2554.5
59,48103,2554.5
59,48107,2554.5
59,48109,2554.5
59,48111,2554.5
59,48117,2554.5
59,48121,2554.5
59,48123,6812.000000000001
59,48125,2554.5
59,48127,6812.000000000001
59,48129,2554.5
59,48133,2554.5
59,48135,2554.5
59,48139,2554.5
59,48141,851.5000000000001
59,48143,2554.5
59,48145,6812.000000000001
59,48151,2554.5
59,48155,2554.5
59,48157,6812.000000000001
59,48161,6812.000000000001
59,48163,6812.000000000001
59,48165,2554.5
59,48167,6812.000000000001
59,48169,2554.5
59,48171,2554.5
59,48173,2554.5
59,48175,6812.000000000001
59,48177,6812.000000000001
